evidence_id,instance_id,content_id,original_path,relative_path,parent_instance_id,parent_content_id,parent_screenshot_path,source_bbox,proposal_source,template_name,candidate_visual_family,candidate_visual_attribute,label_status,close_x_negative_type,evidence_role,label_confidence,legacy_sample_role,legacy_sub_role,legacy_screen_state,asset_role,image_scope,representation,notes
evi_001256,file_ec52bec92f18b3a6,asset_09db06e79617a5ab,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102427_930\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102427_930\crops\bbox.png,file_15976bc883873837,asset_30d6f15302d8e81d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102427_930\pre_click.png,"[414, 134, 139, 47]",got_template,got2.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,got,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001257,file_6950c99c8d27fc0f,asset_b24e578fa8ac8e25,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102437_108\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102437_108\crops\bbox.png,file_bc6aab794ea646f5,asset_3b9469926288f21b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102437_108\pre_click.png,"[738, 352, 38, 24]",free_ad_template,free_ad_3.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,free,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001258,file_1c610c21e82f0a3b,asset_3e2ac2ef5377fc3b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102508_020\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102508_020\crops\bbox.png,file_aca48ad72ffea854,asset_231b1a6e1b398f20,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102508_020\pre_click.png,"[907, 22, 36, 26]",close_template,close_5.png,close_x,,positive,,runtime weak evidence,0.75,action_target,,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001259,file_561deffd5e29abeb,asset_cc988facf7de4b10,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102516_921\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102516_921\crops\bbox.png,file_f4729136bd986f3b,asset_62b305e6555c947c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102516_921\pre_click.png,"[414, 134, 139, 47]",got_template,got2.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,got,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001260,file_034039de9157fe6e,asset_49c3633bf8d96c23,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102525_452\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102525_452\crops\bbox.png,file_b751c1ad7d6a017f,asset_10b388d4f51a48a4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102525_452\pre_click.png,"[738, 352, 38, 24]",free_ad_template,free_ad_3.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,free,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001261,file_4b40434ea29380f7,asset_7acc39b655a0bda9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102601_006\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102601_006\crops\bbox.png,file_806baf8ad8f5d1b7,asset_9ac25790b15d8252,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102601_006\pre_click.png,"[913, 25, 29, 19]",close_template,close_8.png,close_x,,positive,,runtime weak evidence,0.75,action_target,,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001262,file_f759dfcce3ea6dba,asset_8f85cf781a2c4892,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102609_950\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102609_950\crops\bbox.png,file_d9048580ca351983,asset_a017ec536c9886b8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102609_950\pre_click.png,"[414, 134, 139, 47]",got_template,got2.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,got,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001263,file_4efc8ba784626b00,asset_673e1ce09b1c7183,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\crops\bbox.png,file_e0ad292401d2439f,asset_e9e26d207dc16027,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\pre_click.png,"[414, 134, 139, 47]",got_template,got2.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,got,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001264,file_28db17c1fdc6810f,asset_13fae01f38c68d9b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102840_468\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102840_468\crops\bbox.png,file_c959cb5f5bc74cf1,asset_ea22456220877887,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102840_468\pre_click.png,"[513, 106, 34, 19]",free_ad_template,close_26.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,non_action_target,,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001265,file_709feda930d44fc0,asset_161fe2d19fd904c5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102941_228\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102941_228\crops\bbox.png,file_173c01155fb7ae5a,asset_050b1f69532a199e,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102941_228\pre_click.png,"[911, 24, 32, 19]",close_template,close_9.png,close_x,,positive,,runtime weak evidence,0.75,action_target,,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001266,file_5bb144b3ebce64b2,asset_88b020cf71cd95fe,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102950_486\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102950_486\crops\bbox.png,file_2fd87b7b2646308a,asset_d2a6f1d12becb7c3,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102950_486\pre_click.png,"[414, 134, 139, 47]",got_template,got2.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,got,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001267,file_ac3e4fe5765358fe,asset_88342de1955d7710,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103043_470\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103043_470\crops\bbox.png,file_67a3f1f66b81ff1b,asset_41982664fecfa2a9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103043_470\pre_click.png,"[277, 335, 49, 30]",free_ad_template,free_ad_9.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,,,,runtime_collection,crop,,Click-success weak evidence; screen changed after click
evi_001268,file_a5745491741dd931,asset_d94098ff97a6d4e1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103115_232\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103115_232\crops\bbox.png,file_42acb4a706959209,asset_c95b98eb173e26df,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103115_232\pre_click.png,"[414, 134, 139, 47]",got_template,got2.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,got,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001269,file_53aaf77bc2d63184,asset_76e8e41d64c43242,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103123_852\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103123_852\crops\bbox.png,file_bb5b70e6699fd519,asset_d234cb539f44e7e0,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103123_852\pre_click.png,"[277, 335, 49, 30]",free_ad_template,free_ad_9.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,play,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001270,file_0b9a658f960097b9,asset_ff5fa003b27b535b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103231_073\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103231_073\crops\bbox.png,file_48e38ae1f90deb2f,asset_f0b83ffd61b0aa1b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103231_073\pre_click.png,"[907, 22, 36, 26]",close_template,close_5.png,close_x,,positive,,runtime weak evidence,0.75,,,,runtime_collection,crop,,Click-success weak evidence; screen changed after click
evi_001271,file_0e55e2d594079fed,asset_56d393572f6f818f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103240_006\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103240_006\crops\bbox.png,file_4a10766426bc3a34,asset_94506a844c07221c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103240_006\pre_click.png,"[414, 134, 139, 47]",got_template,got2.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,got,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001272,file_0cb007c6af738353,asset_472bfd838b165cc8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103248_223\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103248_223\crops\bbox.png,file_96d2bfcf64ef4a2c,asset_621f995fe37865ea,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103248_223\pre_click.png,"[277, 335, 49, 30]",free_ad_template,free_ad_9.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,play,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001273,file_0cb2478740ea3954,asset_c7e460477e6815ca,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103353_299\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103353_299\crops\bbox.png,file_8ba5e8705a3862c0,asset_449a585aff34ce86,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103353_299\pre_click.png,"[906, 26, 37, 14]",close_template,close_10.png,close_x,,positive,,runtime weak evidence,0.75,,,,runtime_collection,crop,,Click-success weak evidence; screen changed after click
evi_001274,file_da898d64ad5b3d30,asset_2b0bcfa2d943e368,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103403_052\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103403_052\crops\bbox.png,file_e59ca79efd8f38df,asset_55ca9cbeee891598,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103403_052\pre_click.png,"[414, 134, 139, 47]",got_template,got2.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,got,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001275,file_95b833f90a11d605,asset_c2c2dd5810451d31,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103411_857\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103411_857\crops\bbox.png,file_d48c32292b08c06e,asset_eca2ed8be509d673,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103411_857\pre_click.png,"[277, 335, 49, 30]",free_ad_template,free_ad_9.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,play,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001276,file_54dcfd8a6e1ab7bd,asset_57057a2072ac0aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103511_714\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103511_714\crops\bbox.png,file_6fdbf156a573978e,asset_034889da5cec2efd,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103511_714\pre_click.png,"[904, 12, 43, 46]",close_template,ad_issue_20260606_045316_roi_0.png,close_x,,positive,,runtime weak evidence,0.75,,,,runtime_collection,crop,,Click-success weak evidence; screen changed after click
evi_001277,file_02ce57272c84b6f5,asset_6e8a5d255426a167,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103520_712\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103520_712\crops\bbox.png,file_dc7b4ba32aea88bf,asset_28fc39a3b2be0659,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103520_712\pre_click.png,"[414, 134, 139, 47]",got_template,got2.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,got,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001278,file_5d7a867c228aefef,asset_ebdc895ca71436f4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103528_711\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103528_711\crops\bbox.png,file_6240b1ebf436ae0a,asset_1d2bdfd18b4318b0,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103528_711\pre_click.png,"[277, 335, 49, 30]",free_ad_template,free_ad_9.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,play,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001279,file_201035a596c9f39e,asset_8bcc258909ab5d1b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103600_510\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103600_510\crops\bbox.png,file_2127dd889fc9a279,asset_e9d4179d01f799f6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103600_510\pre_click.png,"[912, 26, 31, 18]",close_glyph,__glyph_glyph_skip_next.png,,continue_next_style|skip_arrow_or_double_chevron,unknown,family_unknown,runtime weak evidence,0.60,action_target,,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001280,file_dd15bfd220012da9,asset_5d8ca4120212a47b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103609_541\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103609_541\crops\bbox.png,file_532449d228b7d116,asset_5b7154bc8d56c43b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103609_541\pre_click.png,"[414, 134, 139, 47]",got_template,got2.png,,reward_or_play_style,unknown,family_unknown,runtime weak evidence,0.60,action_target,got,uncertain,runtime_collection,crop,raw,Click-success weak evidence; screen changed after click
evi_001281,file_d8bc46dac7949138,asset_9ef01bef87a3d333,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000001.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000001.png,file_cb92658830fac8b5,asset_1cbbbee4c4d36bef,D:\Projects\adb_vl\ads2\assets\2_communication\manual_capture_20260606_203317.png,"[720, 314, 14, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001282,file_402f0c971360603c,asset_f14eaa139fee0700,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000095.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000095.png,file_930ab51f7142d475,asset_278755527ca1a3e5,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_144904_edit.png,"[463, 369, 11, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001283,file_c7e2b1952fe9ad84,asset_f14eaa139fee0700,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000103.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000103.png,file_e0303f06c1dea025,asset_517dffb127e8e353,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_144904_original.png,"[463, 369, 11, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001284,file_2ea80da03447aec5,asset_f14eaa139fee0700,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000111.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000111.png,file_f79203642ccdd8a7,asset_54284dbf33086654,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_145346_edit.png,"[463, 369, 11, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001285,file_b239ae3aaeca3c28,asset_f14eaa139fee0700,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000119.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000119.png,file_e277a86da364ce73,asset_7711801e12745d2a,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_145346_original.png,"[463, 369, 11, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001286,file_66c03da13872c402,asset_174aee514009a28f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000083.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000083.png,file_921bc8370c557d92,asset_952d77d5dade7206,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_085540_edit.png,"[357, 194, 17, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001287,file_10777b6c702fe069,asset_174aee514009a28f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000089.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000089.png,file_fdb8b473ec271a1b,asset_105b675b3aaac632,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_085540_original.png,"[357, 194, 17, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001288,file_de52e1044467dd93,asset_837bff722f31b610,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000084.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000084.png,file_921bc8370c557d92,asset_952d77d5dade7206,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_085540_edit.png,"[317, 223, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001289,file_0dd370518a7e0524,asset_837bff722f31b610,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000090.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000090.png,file_fdb8b473ec271a1b,asset_105b675b3aaac632,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_085540_original.png,"[317, 223, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001290,file_6a6afed14935fd5a,asset_8f3fcae0780b0cfe,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000008.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000008.png,file_d5b98b055872b01a,asset_750d55c7609ca258,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260606_225520.png,"[317, 223, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001291,file_b21396f45f57a773,asset_f9e617def8b67fd8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000015.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000015.png,file_1dc86af4d362d037,asset_ab05d9f4b4d29489,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260606_231704_edit.png,"[317, 223, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001292,file_7c7638b2899aad48,asset_f9e617def8b67fd8,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000022.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000022.png,file_e86ea26f36534291,asset_b867455dd1ee49b4,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260606_231704_original.png,"[317, 223, 11, 14]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001293,file_4a7f5590d72004cb,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000127.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000127.png,file_c888bac3e43fdb07,asset_cdf3bcbb678fb092,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_145608_edit.png,"[457, 211, 14, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001294,file_9009aed90311b083,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000131.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000131.png,file_836b44de324f1b1a,asset_88d4e00731bb83a4,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_145608_original.png,"[457, 211, 14, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001295,file_7cb4f1585308a4ba,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000135.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000135.png,file_6dac895af9d30ef2,asset_ee7c08a720254382,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_150413_edit.png,"[457, 211, 14, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001296,file_e60fd43edd24ce53,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000139.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000139.png,file_36c42bd7e00afcdc,asset_003a3c06113bbe55,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_150413_original.png,"[457, 211, 14, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001297,file_e7a81b692c6b0f40,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000143.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000143.png,file_8a31e0f727b3b9cb,asset_36bc47380f8b1aa2,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_150759_edit.png,"[457, 211, 14, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001298,file_6c8036be84704735,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000147.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000147.png,file_6498acc37b738765,asset_e944939861a0d57c,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_150759_original.png,"[457, 211, 14, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001299,file_94461f01d3de714c,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000177.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000177.png,file_958cead94d8e1841,asset_3205a944e419dafa,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_163135_edit.png,"[457, 211, 14, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
evi_001300,file_851cc9a3f7427b07,asset_b11bd236a49a8aef,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000153.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000153.png,file_e7bee6618f781e5d,asset_db6a9540a21dfe61,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_161122_edit.png,"[811, 289, 14, 11]",geometry_close_hard_negative,,close_x,,negative,close_x_proposal_hard_negative,mined hard negative,0.80,non_action_target,,uncertain,candidate_crop,crop,raw,Geometry close proposal outside positive bbox; needs human review if DB not reviewed
